ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2024;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;
MA;21;11631;São Raimundo do Doca Bezerra;5.767;
MA;21;11672;São Roberto;4.602;
MA;21;11706;São Vicente Ferrer;19.885;
MA;21;11722;Satubinha;8.880;
MA;21;11748;Senador Alexandre Costa;10.445;
MA;21;11763;Senador La Rocque;15.035;
MA;21;11789;Serrano do Maranhão;10.461;
MA;21;11805;Sítio Novo;17.457;
MA;21;11904;Sucupira do Norte;10.471;
MA;21;11953;Sucupira do Riachão;5.088;
MA;21;12001;Tasso Fragoso;9.106;
MA;21;12100;Timbiras;27.344;
MA;21;12209;Timon;182.241;
MA;21;12233;Trizidela do Vale;23.052;
MA;21;12274;Tufilândia;5.633;
MA;21;12308;Tuntum;37.401;
MA;21;12407;Turiaçu;38.905;
MA;21;12456;Turilândia;33.032;
MA;21;12506;Tutóia;55.041;
MA;21;12605;Urbano Santos;34.060;
MA;21;12704;Vargem Grande;44.540;
MA;21;12803;Viana;53.115;
MA;21;12852;Vila Nova dos Martírios;10.575;
MA;21;12902;Vitória do Mearim;31.851;
MA;21;13009;Vitorino Freire;31.906;
MA;21;14007;Zé Doca;41.943;
PI;22;00053;Acauã;6.515;
PI;22;00103;Agricolândia;5.023;
PI;22;00202;Água Branca;18.033;
PI;22;00251;Alagoinha do Piauí;6.901;
PI;22;00277;Alegrete do Piauí;4.713;
PI;22;00301;Alto Longá;13.734;
PI;22;00400;Altos;49.637;
PI;22;00459;Alvorada do Gurguéia;5.459;
PI;22;00509;Amarante;17.577;
PI;22;00608;Angical do Piauí;6.982;
PI;22;00707;Anísio de Abreu;9.631;
PI;22;00806;Antônio Almeida;3.228;
PI;22;00905;Aroazes;5.433;
PI;22;00954;Aroeiras do Itaim;2.766;
PI;22;01002;Arraial;4.593;
PI;22;01051;Assunção do Piauí;7.597;
PI;22;01101;Avelino Lopes;11.106;
PI;22;01150;Baixa Grande do Ribeiro;13.838;
PI;22;01176;Barra D'Alcântara;4.091;
PI;22;01200;Barras;49.533;
PI;22;01309;Barreiras do Piauí;3.334;
PI;22;01408;Barro Duro;6.744;
PI;22;01507;Batalha;27.123;
PI;22;01556;Bela Vista do Piauí;4.208;
PI;22;01572;Belém do Piauí;3.508;
PI;22;01606;Beneditinos;10.104;
PI;22;01705;Bertolínia;5.701;
PI;22;01739;Betânia do Piauí;6.368;
PI;22;01770;Boa Hora;7.108;
PI;22;01804;Bocaina;4.131;
PI;22;01903;Bom Jesus;30.321;
PI;22;01919;Bom Princípio do Piauí;5.786;
PI;22;01929;Bonfim do Piauí;6.089;
PI;22;01945;Boqueirão do Piauí;6.728;
PI;22;01960;Brasileira;8.658;
PI;22;01988;Brejo do Piauí;3.969;
PI;22;02000;Buriti dos Lopes;20.096;
PI;22;02026;Buriti dos Montes;7.538;
PI;22;02059;Cabeceiras do Piauí;10.449;
PI;22;02075;Cajazeiras do Piauí;3.146;
PI;22;02083;Cajueiro da Praia;8.203;
PI;22;02091;Caldeirão Grande do Piauí;5.605;
PI;22;02109;Campinas do Piauí;4.988;
PI;22;02117;Campo Alegre do Fidalgo;4.701;
PI;22;02133;Campo Grande do Piauí;6.188;
PI;22;02174;Campo Largo do Piauí;7.636;
PI;22;02208;Campo Maior;47.074;
PI;22;02251;Canavieira;3.429;
PI;22;02307;Canto do Buriti;19.669;
PI;22;02406;Capitão de Campos;11.347;
PI;22;02455;Capitão Gervásio Oliveira;4.065;
PI;22;02505;Caracol;10.538;
PI;22;02539;Caraúbas do Piauí;5.755;
PI;22;02554;Caridade do Piauí;5.162;
PI;22;02604;Castelo do Piauí;19.663;
PI;22;02653;Caxingó;5.657;
PI;22;02703;Cocal;29.209;
PI;22;02711;Cocal de Telha;5.034;
PI;22;02729;Cocal dos Alves;6.569;
PI;22;02737;Coivaras;4.233;
PI;22;02752;Colônia do Gurguéia;6.287;
PI;22;02778;Colônia do Piauí;7.088;
PI;22;02802;Conceição do Canindé;5.063;
PI;22;02851;Coronel José Dias;4.305;
PI;22;02901;Corrente;28.275;
PI;22;03008;Cristalândia do Piauí;7.454;
PI;22;03107;Cristino Castro;10.772;
PI;22;03206;Curimatá;11.552;
PI;22;03230;Currais;4.968;
PI;22;03255;Curralinhos;4.527;
PI;22;03271;Curral Novo do Piauí;5.185;
PI;22;03305;Demerval Lobão;16.998;
PI;22;03354;Dirceu Arcoverde;7.238;
PI;22;03404;Dom Expedito Lopes;6.421;
PI;22;03420;Domingos Mourão;4.138;
PI;22;03453;Dom Inocêncio;9.335;
PI;22;03503;Elesbão Veloso;13.786;
PI;22;03602;Eliseu Martins;4.435;
PI;22;03701;Esperantina;42.510;
PI;22;03750;Fartura do Piauí;5.414;
PI;22;03800;Flores do Piauí;4.508;
PI;22;03859;Floresta do Piauí;2.364;
PI;22;03909;Floriano;64.150;
PI;22;04006;Francinópolis;4.517;
PI;22;04105;Francisco Ayres;4.494;
PI;22;04154;Francisco Macedo;2.986;
PI;22;04204;Francisco Santos;8.366;
PI;22;04303;Fronteiras;10.382;
PI;22;04352;Geminiano;5.587;
PI;22;04402;Gilbués;11.166;
PI;22;04501;Guadalupe;10.478;
PI;22;04550;Guaribas;4.350;
PI;22;04600;Hugo Napoleão;3.562;
PI;22;04659;Ilha Grande;9.501;
PI;22;04709;Inhuma;15.259;
PI;22;04808;Ipiranga do Piauí;9.620;
PI;22;04907;Isaías Coelho;7.886;
PI;22;05003;Itainópolis;10.980;
PI;22;05102;Itaueira;10.493;
PI;22;05151;Jacobina do Piauí;5.715;
PI;22;05201;Jaicós;17.811;
PI;22;05250;Jardim do Mulato;4.251;
PI;22;05276;Jatobá do Piauí;4.568;
PI;22;05300;Jerumenha;4.600;
PI;22;05359;João Costa;3.031;
PI;22;05409;Joaquim Pires;14.175;
PI;22;05458;Joca Marques;5.535;
PI;22;05508;José de Freitas;44.391;
PI;22;05516;Juazeiro do Piauí;5.311;
PI;22;05524;Júlio Borges;5.499;
PI;22;05532;Jurema;4.505;
PI;22;05540;Lagoinha do Piauí;3.029;
PI;22;05557;Lagoa Alegre;8.449;
PI;22;05565;Lagoa do Barro do Piauí;5.146;
PI;22;05573;Lagoa de São Francisco;6.449;
PI;22;05581;Lagoa do Piauí;5.009;
PI;22;05599;Lagoa do Sítio;4.575;
PI;22;05607;Landri Sales;5.311;
PI;22;05706;Luís Correia;31.775;
PI;22;05805;Luzilândia;26.204;
PI;22;05854;Madeiro;8.218;
PI;22;05904;Manoel Emídio;5.314;
PI;22;05953;Marcolândia;8.783;
PI;22;06001;Marcos Parente;4.848;
PI;22;06050;Massapê do Piauí;5.215;
PI;22;06100;Matias Olímpio;10.875;
PI;22;06209;Miguel Alves;33.071;
PI;22;06308;Miguel Leão;1.352;
PI;22;06357;Milton Brandão;6.678;
PI;22;06407;Monsenhor Gil;10.455;
PI;22;06506;Monsenhor Hipólito;7.751;
PI;22;06605;Monte Alegre do Piauí;10.910;
PI;22;06654;Morro Cabeça no Tempo;4.458;
PI;22;06670;Morro do Chapéu do Piauí;6.547;
PI;22;06696;Murici dos Portelas;10.139;
PI;22;06704;Nazaré do Piauí;6.729;
PI;22;06720;Nazária;10.706;
PI;22;06753;Nossa Senhora de Nazaré;5.406;
PI;22;06803;Nossa Senhora dos Remédios;8.732;
PI;22;06902;Novo Oriente do Piauí;6.178;
PI;22;06951;Novo Santo Antônio;2.886;
PI;22;07009;Oeiras;39.545;
PI;22;07108;Olho D'Água do Piauí;2.725;
PI;22;07207;Padre Marcos;6.481;
PI;22;07306;Paes Landim;4.174;
PI;22;07355;Pajeú do Piauí;3.041;
PI;22;07405;Palmeira do Piauí;5.048;
PI;22;07504;Palmeirais;13.480;
PI;22;07553;Paquetá;3.878;
PI;22;07603;Parnaguá;10.289;
PI;22;07702;Parnaíba;169.552;
PI;22;07751;Passagem Franca do Piauí;4.220;
PI;22;07777;Patos do Piauí;5.461;
PI;22;07793;Pau D'Arco do Piauí;3.972;
PI;22;07801;Paulistana;21.601;
PI;22;07850;Pavussu;3.698;
PI;22;07900;Pedro II;39.039;
PI;22;07934;Pedro Laurentino;2.514;
PI;22;07959;Nova Santa Rita;4.147;
PI;22;08007;Picos;86.228;
PI;22;08106;Pimenteiras;11.528;
PI;22;08205;Pio IX;17.947;
PI;22;08304;Piracuruca;29.849;
PI;22;08403;Piripiri;67.676;
PI;22;08502;Porto;12.312;
PI;22;08551;Porto Alegre do Piauí;2.391;
PI;22;08601;Prata do Piauí;3.098;
PI;22;08650;Queimada Nova;8.936;
PI;22;08700;Redenção do Gurguéia;8.563;
PI;22;08809;Regeneração;17.418;
PI;22;08858;Riacho Frio;4.241;
PI;22;08874;Ribeira do Piauí;4.114;
PI;22;08908;Ribeiro Gonçalves;6.215;
PI;22;09005;Rio Grande do Piauí;5.868;
PI;22;09104;Santa Cruz do Piauí;5.928;
PI;22;09153;Santa Cruz dos Milagres;3.466;
PI;22;09203;Santa Filomena;6.209;
PI;22;09302;Santa Luz;5.425;
PI;22;09351;Santana do Piauí;4.174;
PI;22;09377;Santa Rosa do Piauí;4.690;
PI;22;09401;Santo Antônio de Lisboa;5.938;
PI;22;09450;Santo Antônio dos Milagres;2.189;
PI;22;09500;Santo Inácio do Piauí;3.719;
PI;22;09559;São Braz do Piauí;4.451;
PI;22;09609;São Félix do Piauí;2.885;
PI;22;09658;São Francisco de Assis do Piauí;5.703;
PI;22;09708;São Francisco do Piauí;5.404;
PI;22;09757;São Gonçalo do Gurguéia;3.019;
PI;22;09807;São Gonçalo do Piauí;4.944;
PI;22;09856;São João da Canabrava;4.306;
PI;22;09872;São João da Fronteira;5.615;
PI;22;09906;São João da Serra;6.233;
PI;22;09955;São João da Varjota;4.443;
PI;22;09971;São João do Arraial;8.443;
PI;22;10003;São João do Piauí;22.036;
PI;22;10052;São José do Divino;4.906;
PI;22;10102;São José do Peixe;3.320;
PI;22;10201;São José do Piauí;6.732;
PI;22;10300;São Julião;6.135;
PI;22;10359;São Lourenço do Piauí;4.497;
PI;22;10375;São Luis do Piauí;2.329;
PI;22;10383;São Miguel da Baixa Grande;2.304;
PI;22;10391;São Miguel do Fidalgo;2.870;
PI;22;10409;São Miguel do Tapuio;17.902;
PI;22;10508;São Pedro do Piauí;14.046;
PI;22;10607;São Raimundo Nonato;40.784;
PI;22;10623;Sebastião Barros;3.228;
PI;22;10631;Sebastião Leal;4.572;
PI;22;10656;Sigefredo Pacheco;9.631;
PI;22;10706;Simões;14.650;
PI;22;10805;Simplício Mendes;14.342;
PI;22;10904;Socorro do Piauí;4.184;
PI;22;10938;Sussuapara;6.345;
PI;22;10953;Tamboril do Piauí;3.029;
PI;22;10979;Tanque do Piauí;2.330;
PI;22;11001;Teresina;902.644;
PI;22;11100;União;47.707;
PI;22;11209;Uruçuí;26.501;
PI;22;11308;Valença do Piauí;22.920;
PI;22;11357;Várzea Branca;5.173;
PI;22;11407;Várzea Grande;4.515;
PI;22;11506;Vera Mendes;3.271;
PI;22;11605;Vila Nova do Piauí;2.979;
PI;22;11704;Wall Ferraz;4.117;
CE;23;00101;Abaiara;10.282;
CE;23;00150;Acarape;14.306;
CE;23;00200;Acaraú;68.758;
CE;23;00309;Acopiara;46.215;
CE;23;00408;Aiuaba;14.220;
CE;23;00507;Alcântaras;11.754;
CE;23;00606;Altaneira;6.970;
CE;23;00705;Alto Santo;14.418;
CE;23;00754;Amontada;44.342;
CE;23;00804;Antonina do Norte;7.484;
CE;23;00903;Apuiarés;13.219;
CE;23;01000;Aquiraz;84.737;
CE;23;01109;Aracati;78.752;
CE;23;01208;Aracoiaba;26.696;
CE;23;01257;Ararendá;11.485;
CE;23;01307;Araripe;20.223;
CE;23;01406;Aratuba;11.459;
CE;23;01505;Arneiroz;7.619;
CE;23;01604;Assaré;22.212;
CE;23;01703;Aurora;24.267;
CE;23;01802;Baixio;5.832;
CE;23;01851;Banabuiú;17.654;
CE;23;01901;Barbalha;80.217;
CE;23;01950;Barreira;23.351;
CE;23;02008;Barro;19.669;
CE;23;02057;Barroquinha;14.977;
CE;23;02107;Baturité;36.978;
CE;23;02206;Beberibe;55.666;
CE;23;02305;Bela Cruz;34.441;
CE;23;02404;Boa Viagem;52.169;
CE;23;02503;Brejo Santo;53.778;
CE;23;02602;Camocim;65.031;
CE;23;02701;Campos Sales;26.082;
CE;23;02800;Canindé;77.207;
CE;23;02909;Capistrano;17.760;
CE;23;03006;Caridade;16.419;
CE;23;03105;Cariré;18.075;
CE;23;03204;Caririaçu;27.482;
CE;23;03303;Cariús;17.333;
CE;23;03402;Carnaubal;17.758;
CE;23;03501;Cascavel;76.365;
CE;23;03600;Catarina;9.577;
CE;23;03659;Catunda;10.817;
CE;23;03709;Caucaia;375.730;
CE;23;03808;Cedro;22.678;
CE;23;03907;Chaval;12.805;
CE;23;03931;Choró;12.380;
CE;23;03956;Chorozinho;20.763;
CE;23;04004;Coreaú;21.438;
CE;23;04103;Crateús;79.809;
CE;23;04202;Crato;138.232;
CE;23;04236;Croatá;18.007;
CE;23;04251;Cruz;31.847;
CE;23;04269;Deputado Irapuan Pinheiro;9.172;
CE;23;04277;Ereré;6.393;
CE;23;04285;Eusébio;80.304;
CE;23;04301;Farias Brito;18.557;
CE;23;04350;Forquilha;25.127;
CE;23;04400;Fortaleza;2.574.412;
CE;23;04459;Fortim;18.052;
CE;23;04509;Frecheirinha;16.362;
CE;23;04608;General Sampaio;6.924;
CE;23;04657;Graça;14.174;
CE;23;04707;Granja;55.633;
CE;23;04806;Granjeiro;4.960;
CE;23;04905;Groaíras;11.313;
CE;23;04954;Guaiúba;25.085;
CE;23;05001;Guaraciaba do Norte;44.294;
CE;23;05100;Guaramiranga;5.819;
CE;23;05209;Hidrolândia;18.225;
CE;23;05233;Horizonte;79.934;
CE;23;05266;Ibaretama;12.191;
CE;23;05308;Ibiapina;24.649;
CE;23;05332;Ibicuitinga;11.979;
CE;23;05357;Icapuí;22.367;
CE;23;05407;Icó;64.802;
CE;23;05506;Iguatu;102.251;
CE;23;05605;Independência;24.530;
CE;23;05654;Ipaporanga;11.937;
CE;23;05704;Ipaumirim;12.441;
CE;23;05803;Ipu;42.968;
CE;23;05902;Ipueiras;38.285;
CE;23;06009;Iracema;14.411;
CE;23;06108;Irauçuba;24.751;
CE;23;06207;Itaiçaba;7.779;
CE;23;06256;Itaitinga;70.679;
CE;23;06306;Itapajé;49.086;
CE;23;06405;Itapipoca;137.892;
CE;23;06504;Itapiúna;18.228;
CE;23;06553;Itarema;45.465;
CE;23;06603;Itatira;21.087;
CE;23;06702;Jaguaretama;17.625;
CE;23;06801;Jaguaribara;10.656;
CE;23;06900;Jaguaribe;35.124;
CE;23;07007;Jaguaruana;33.070;
CE;23;07106;Jardim;28.707;
CE;23;07205;Jati;8.100;
CE;23;07254;Jijoca de Jericoacoara;27.662;
CE;23;07304;Juazeiro do Norte;303.004;
CE;23;07403;Jucás;24.591;
CE;23;07502;Lavras da Mangabeira;32.123;
CE;23;07601;Limoeiro do Norte;62.285;
CE;23;07635;Madalena;17.264;
CE;23;07650;Maracanaú;249.684;
CE;23;07700;Maranguape;108.937;
CE;23;07809;Marco;27.064;
CE;23;07908;Martinópole;11.232;
CE;23;08005;Massapê;39.633;
CE;23;08104;Mauriti;47.406;
CE;23;08203;Meruoca;15.749;
CE;23;08302;Milagres;26.860;
CE;23;08351;Milhã;14.635;
CE;23;08377;Miraíma;14.736;
CE;23;08401;Missão Velha;38.767;
CE;23;08500;Mombaça;38.649;
CE;23;08609;Monsenhor Tabosa;17.664;
CE;23;08708;Morada Nova;65.323;
CE;23;08807;Moraújo;8.516;
CE;23;08906;Morrinhos;23.608;
CE;23;09003;Mucambo;14.009;
CE;23;09102;Mulungu;10.993;
CE;23;09201;Nova Olinda;15.960;
CE;23;09300;Nova Russas;32.014;
CE;23;09409;Novo Oriente;29.043;
CE;23;09458;Ocara;25.218;
CE;23;09508;Orós;20.019;
CE;23;09607;Pacajus;74.825;
CE;23;09706;Pacatuba;85.873;
CE;23;09805;Pacoti;11.442;
CE;23;09904;Pacujá;6.345;
CE;23;10001;Palhano;9.671;
CE;23;10100;Palmácia;10.339;
CE;23;10209;Paracuru;41.447;
CE;23;10258;Paraipaba;33.896;
CE;23;10308;Parambu;32.816;
CE;23;10407;Paramoti;10.528;
CE;23;10506;Pedra Branca;42.257;
CE;23;10605;Penaforte;9.308;
CE;23;10704;Pentecoste;39.715;
CE;23;10803;Pereiro;15.869;
CE;23;10852;Pindoretama;24.607;
CE;23;10902;Piquet Carneiro;17.202;
CE;23;10951;Pires Ferreira;10.952;
CE;23;11009;Poranga;12.423;
CE;23;11108;Porteiras;17.745;
CE;23;11207;Potengi;8.926;
CE;23;11231;Potiretama;6.129;
CE;23;11264;Quiterianópolis;20.506;
CE;23;11306;Quixadá;88.483;
CE;23;11355;Quixelô;16.992;
CE;23;11405;Quixeramobim;85.797;
CE;23;11504;Quixeré;21.607;
CE;23;11603;Redenção;28.359;
CE;23;11702;Reriutaba;19.059;
CE;23;11801;Russas;74.582;
CE;23;11900;Saboeiro;14.036;
CE;23;11959;Salitre;17.220;
CE;23;12007;Santana do Acaraú;32.043;
CE;23;12106;Santana do Cariri;17.388;
CE;23;12205;Santa Quitéria;41.647;
CE;23;12304;São Benedito;49.829;
CE;23;12403;São Gonçalo do Amarante;57.499;
CE;23;12502;São João do Jaguaribe;5.792;
CE;23;12601;São Luís do Curu;10.962;
CE;23;12700;Senador Pompeu;25.143;
CE;23;12809;Senador Sá;7.519;
CE;23;12908;Sobral;215.286;
CE;23;13005;Solonópole;18.736;
CE;23;13104;Tabuleiro do Norte;32.044;
CE;23;13203;Tamboril;25.331;
CE;23;13252;Tarrafas;7.626;
CE;23;13302;Tauá;64.255;
CE;23;13351;Tejuçuoca;17.626;
CE;23;13401;Tianguá;86.137;
CE;23;13500;Trairi;61.516;
CE;23;13559;Tururu;15.457;
CE;23;13609;Ubajara;34.312;
CE;23;13708;Umari;6.993;
CE;23;13757;Umirim;17.804;
CE;23;13807;Uruburetama;21.279;
CE;23;13906;Uruoca;14.243;
CE;23;13955;Varjota;18.660;
CE;23;14003;Várzea Alegre;40.771;
CE;23;14102;Viçosa do Ceará;62.609;
RN;24;00109;Acari;10.865;
RN;24;00208;Açu;58.906;
RN;24;00307;Afonso Bezerra;11.149;
RN;24;00406;Água Nova;3.028;
RN;24;00505;Alexandria;14.042;
RN;24;00604;Almino Afonso;4.806;
RN;24;00703;Alto do Rodrigues;12.857;
RN;24;00802;Angicos;11.973;
RN;24;00901;Antônio Martins;6.738;
RN;24;01008;Apodi;37.390;
RN;24;01107;Areia Branca;24.643;
RN;24;01206;Arês;13.657;
RN;24;01305;Campo Grande;10.045;
RN;24;01404;Baía Formosa;9.098;
RN;24;01453;Baraúna;28.268;
RN;24;01503;Barcelona;4.103;
RN;24;01602;Bento Fernandes;4.920;
RN;24;01651;Bodó;2.363;
RN;24;01701;Bom Jesus;10.279;
RN;24;01800;Brejinho;12.603;
RN;24;01859;Caiçara do Norte;6.474;
RN;24;01909;Caiçara do Rio do Vento;3.359;
RN;24;02006;Caicó;63.339;
RN;24;02105;Campo Redondo;10.504;
RN;24;02204;Canguaretama;30.806;
RN;24;02303;Caraúbas;20.161;
RN;24;02402;Carnaúba dos Dantas;8.267;
RN;24;02501;Carnaubais;10.010;
RN;24;02600;Ceará-Mirim;83.009;
RN;24;02709;Cerro Corá;11.322;
RN;24;02808;Coronel Ezequiel;5.241;
RN;24;02907;Coronel João Pessoa;4.315;
RN;24;03004;Cruzeta;8.238;
RN;24;03103;Currais Novos;42.930;
RN;24;03202;Doutor Severiano;7.253;
RN;24;03251;Parnamirim;269.298;
RN;24;03301;Encanto;6.252;
RN;24;03400;Equador;5.476;
RN;24;03509;Espírito Santo;10.936;
RN;24;03608;Extremoz;66.993;
RN;24;03707;Felipe Guerra;6.458;
RN;24;03756;Fernando Pedroza;3.029;
RN;24;03806;Florânia;10.528;
RN;24;03905;Francisco Dantas;2.763;
RN;24;04002;Frutuoso Gomes;4.231;
RN;24;04101;Galinhos;2.160;
RN;24;04200;Goianinha;28.212;
RN;24;04309;Governador Dix-Sept Rosado;12.239;
RN;24;04408;Grossos;10.251;
RN;24;04507;Guamaré;15.947;
RN;24;04606;Ielmo Marinho;11.903;
RN;24;04705;Ipanguaçu;14.539;
RN;24;04804;Ipueira;2.090;
RN;24;04853;Itajá;7.531;
RN;24;04903;Itaú;5.452;
RN;24;05009;Jaçanã;8.051;
RN;24;05108;Jandaíra;6.748;
RN;24;05207;Janduís;4.834;
RN;24;05306;Januário Cicco;8.836;
RN;24;05405;Japi;5.231;
RN;24;05504;Jardim de Angicos;2.493;
RN;24;05603;Jardim de Piranhas;14.416;
RN;24;05702;Jardim do Seridó;11.952;
RN;24;05801;João Câmara;34.768;
RN;24;05900;João Dias;2.093;
RN;24;06007;José da Penha;5.964;
RN;24;06106;Jucurutu;18.286;
RN;24;06155;Jundiá;3.859;
RN;24;06205;Lagoa d'Anta;6.733;
RN;24;06304;Lagoa de Pedras;7.577;
RN;24;06403;Lagoa de Velhos;2.633;
RN;24;06502;Lagoa Nova;16.126;
RN;24;06601;Lagoa Salgada;8.619;
RN;24;06700;Lajes;10.108;
RN;24;06809;Lajes Pintadas;4.939;
RN;24;06908;Lucrécia;3.579;
RN;24;07005;Luís Gomes;9.286;
RN;24;07104;Macaíba;86.433;
RN;24;07203;Macau;28.384;
RN;24;07252;Major Sales;4.067;
RN;24;07302;Marcelino Vieira;8.092;
RN;24;07401;Martins;8.411;
RN;24;07500;Maxaranguape;10.534;
RN;24;07609;Messias Targino;4.404;
RN;24;07708;Montanhas;11.774;
RN;24;07807;Monte Alegre;23.843;
RN;24;07906;Monte das Gameleiras;2.343;
RN;24;08003;Mossoró;278.034;
RN;24;08102;Natal;785.368;
RN;24;08201;Nísia Floresta;33.949;
RN;24;08300;Nova Cruz;35.534;
RN;24;08409;Olho d'Água do Borges;3.748;
RN;24;08508;Ouro Branco;5.071;
RN;24;08607;Paraná;4.046;
RN;24;08706;Paraú;3.659;
RN;24;08805;Parazinho;4.940;
RN;24;08904;Parelhas;22.179;
RN;24;08953;Rio do Fogo;10.672;
RN;24;09100;Passa e Fica;11.406;
RN;24;09209;Passagem;3.222;
RN;24;09308;Patu;11.245;
RN;24;09332;Santa Maria;4.992;
RN;24;09407;Pau dos Ferros;31.975;
RN;24;09506;Pedra Grande;3.729;
RN;24;09605;Pedra Preta;2.499;
RN;24;09704;Pedro Avelino;6.345;
RN;24;09803;Pedro Velho;14.197;
RN;24;09902;Pendências;12.536;
RN;24;10009;Pilões;3.010;
RN;24;10108;Poço Branco;12.619;
RN;24;10207;Portalegre;7.842;
RN;24;10256;Porto do Mangue;5.357;
RN;24;10306;Serra Caiada;11.146;
RN;24;10405;Pureza;9.707;
RN;24;10504;Rafael Fernandes;5.647;
RN;24;10603;Rafael Godeiro;3.008;
RN;24;10702;Riacho da Cruz;2.741;
RN;24;10801;Riacho de Santana;4.243;
RN;24;10900;Riachuelo;7.627;
RN;24;11007;Rodolfo Fernandes;4.349;
RN;24;11056;Tibau;5.674;
RN;24;11106;Ruy Barbosa;3.266;
RN;24;11205;Santa Cruz;38.996;
RN;24;11403;Santana do Matos;12.746;
RN;24;11429;Santana do Seridó;2.787;
RN;24;11502;Santo Antônio;22.779;
RN;24;11601;São Bento do Norte;3.426;
RN;24;11700;São Bento do Trairí;3.892;
RN;24;11809;São Fernando;3.600;
RN;24;11908;São Francisco do Oeste;4.304;
RN;24;12005;São Gonçalo do Amarante;123.207;
RN;24;12104;São João do Sabugi;6.130;
RN;24;12203;São José de Mipibu;49.693;
RN;24;12302;São José do Campestre;11.340;
RN;24;12401;São José do Seridó;4.716;
RN;24;12500;São Miguel;24.329;
RN;24;12559;São Miguel do Gostoso;10.590;
RN;24;12609;São Paulo do Potengi;17.320;
RN;24;12708;São Pedro;5.905;
RN;24;12807;São Rafael;7.899;
RN;24;12906;São Tomé;10.188;
RN;24;13003;São Vicente;6.514;
RN;24;13102;Senador Elói de Souza;6.007;
RN;24;13201;Senador Georgino Avelino;4.193;
RN;24;13300;Serra de São Bento;5.864;
RN;24;13359;Serra do Mel;13.694;
RN;24;13409;Serra Negra do Norte;7.801;
RN;24;13508;Serrinha;6.609;
RN;24;13557;Serrinha dos Pintos;4.802;
RN;24;13607;Severiano Melo;5.623;
RN;24;13706;Sítio Novo;4.758;
RN;24;13805;Taboleiro Grande;2.406;
RN;24;13904;Taipu;11.716;
RN;24;14001;Tangará;13.602;
RN;24;14100;Tenente Ananias;10.587;
RN;24;14159;Tenente Laurentino Cruz;6.118;
RN;24;14209;Tibau do Sul;17.840;
RN;24;14308;Timbaúba dos Batistas;2.420;
RN;24;14407;Touros;34.624;
RN;24;14456;Triunfo Potiguar;3.474;
RN;24;14506;Umarizal;10.671;
RN;24;14605;Upanema;14.013;
RN;24;14704;Várzea;5.383;
RN;24;14753;Venha-Ver;3.035;
RN;24;14803;Vera Cruz;11.044;
RN;24;14902;Viçosa;1.890;
RN;24;15008;Vila Flor;3.289;
PB;25;00106;Água Branca;9.578;
PB;25;00205;Aguiar;5.061;
PB;25;00304;Alagoa Grande;26.774;
PB;25;00403;Alagoa Nova;21.724;
PB;25;00502;Alagoinha;14.118;
PB;25;00536;Alcantil;5.777;
PB;25;00577;Algodão de Jandaíra;3.105;
PB;25;00601;Alhandra;22.797;
PB;25;00700;São João do Rio do Peixe;18.468;
PB;25;00734;Amparo;2.316;
PB;25;00775;Aparecida;8.225;
PB;25;00809;Araçagi;17.012;
PB;25;00908;Arara;12.496;
PB;25;01005;Araruna;17.442;
PB;25;01104;Areia;23.082;
PB;25;01153;Areia de Baraúnas;2.036;
PB;25;01203;Areial;7.393;
PB;25;01302;Aroeiras;19.148;
PB;25;01351;Assunção;4.342;
PB;25;01401;Baía da Traição;9.648;
PB;25;01500;Bananeiras;23.989;
PB;25;01534;Baraúna;4.968;
PB;25;01575;Barra de Santana;8.253;
PB;25;01609;Barra de Santa Rosa;13.094;
PB;25;01708;Barra de São Miguel;6.101;
PB;25;01807;Bayeux;84.404;
PB;25;01906;Belém;16.740;
PB;25;02003;Belém do Brejo do Cruz;6.324;
PB;25;02052;Bernardino Batista;3.650;
PB;25;02102;Boa Ventura;5.277;
PB;25;02151;Boa Vista;6.575;
PB;25;02201;Bom Jesus;2.333;
PB;25;02300;Bom Sucesso;4.740;
PB;25;02409;Bonito de Santa Fé;10.460;
PB;25;02508;Boqueirão;18.153;
PB;25;02607;Igaracy;5.743;
PB;25;02706;Borborema;4.231;
PB;25;02805;Brejo do Cruz;14.050;
PB;25;02904;Brejo dos Santos;5.840;
PB;25;03001;Caaporã;21.865;
PB;25;03100;Cabaceiras;5.515;
PB;25;03209;Cabedelo;70.067;
PB;25;03308;Cachoeira dos Índios;9.351;
PB;25;03407;Cacimba de Areia;3.354;
PB;25;03506;Cacimba de Dentro;16.373;
PB;25;03555;Cacimbas;7.478;
PB;25;03605;Caiçara;6.713;
PB;25;03704;Cajazeiras;66.171;
PB;25;03753;Cajazeirinhas;2.776;
PB;25;03803;Caldas Brandão;5.928;
PB;25;03902;Camalaú;6.298;
PB;25;04009;Campina Grande;440.939;
PB;25;04033;Capim;7.347;
PB;25;04074;Caraúbas;4.059;
PB;25;04108;Carrapateira;2.367;
PB;25;04157;Casserengue;7.056;
